Original_Infix,Perturbed_Infix,Original_Prefix,Perturbed_Prefix,Original_Postfix,Perturbed_Postfix,Category,Original_Result,Perturbed_Result,Is_Equivalent_Infix,Is_Equivalent_Prefix,Is_Equivalent_Postfix,Is_Equivalent_Infix_Prefix,Is_Equivalent_Infix_Postfix,Is_Equivalent_Prefix_Postfix
( ( ( ( 233 + 914 ) + 421.0 - 165 ) / 715 ) * 680 - ( 92 / 50.31 + 92 - ( 865 / 546 ) + 646 ) ),( ( ( ( 233 + 914 ) + 421.0 - 165 ) / 715 ) * 680 - ( 92 / 50.31 + 92 - ( 865 / 546 ) + 646 ) ),- * / + + 233 914 - 421.0 165 715 680 + / 92 50.31 - 92 + / 865 546 646,- * / + + 233 914 - 421.0 165 715 680 + / 92 50.31 - 92 + / 865 546 646,233 914 + 421.0 + 165 - 715 / 680 * 92 50.31 / 92 + 865 546 / - 646 + -,233 914 + 421.0 + 165 - 715 / 680 * 92 50.31 / 92 + 865 546 / - 646 + -,Hard,596.08,596.08,True,True,True,True,True,True
( ( ( ( ( ( 836 - 466 ) * 463 ) - 48 ) + ( 816.67 / 163 ) ) - 729 ) - 436 - 236.59 - ( 194 + ( 412.88 / 18 + 100.29 ) ) ),( ( ( ( ( ( 836 - 466 ) * 463 ) - 48 ) + ( 816.67 / 163 ) ) - 729 ) - 436 - 236.59 - ( 194 + ( 412.88 / 18 + 100.29 ) ) ),- - + - * - 836 466 463 48 / 816.67 163 729 - 436 - 236.59 + 194 + / 412.88 18 100.29,- - + - * - 836 466 463 48 / 816.67 163 729 - 436 - 236.59 + 194 + / 412.88 18 100.29,836 466 - 463 * 48 - 816.67 163 / + 729 - 436 - 236.59 - 194 412.88 18 / 100.29 + + -,836 466 - 463 * 48 - 816.67 163 / + 729 - 436 - 236.59 - 194 412.88 18 / 100.29 + + -,Hard,169548.19,169548.19,True,True,True,True,True,True
271 * 533 - 953 * ( ( ( 838.32 * 95 ) + ( ( 312.7 + 906 ) / 559 ) ) - ( 26 - ( 938.19 ^ ( 626 / 649 ) ) ) ),271 + 533 - 953 * ( ( ( 838.32 * 95 ) + ( ( 312.7 * 906 ) / 559 ) ) - ( 26 - ( 938.19 ^ ( 626 / 649 ) ) ) ),- * 271 533 * 953 - + * 838.32 95 / + 312.7 906 559 - 26 ^ 938.19 / 626 649,+ 271 - 533 * 953 - + * 838.32 95 / * 312.7 906 559 - 26 ^ 938.19 / 626 649,271 533 * 953 838.32 95 * 312.7 906 + 559 / + 26 938.19 626 649 / ^ - - * -,271 533 + 953 838.32 95 * 312.7 906 * 559 / + 26 938.19 626 649 / ^ - - * -,Hard,-76431691.16,-77056241.41,False,False,False,False,False,False
( ( ( 779 + 233.63 ) + 179 ) + 416 * 15 + 842 + ( ( ( 759 - 346 - 276 * 166 ) * 772.80 ) - 595 ) ),( ( ( 779 + 233.63 ) + 179 ) + 416 * 15 + 842 + ( ( ( 759 - 346 - 276 * 166 ) * 772.80 ) - 595 ) ),+ + + 779 233.63 179 + * 416 15 + 842 - * - 759 - 346 * 276 166 772.80 595,+ + + 779 233.63 179 + * 416 15 + 842 - * - 759 - 346 * 276 166 772.80 595,779 233.63 + 179 + 416 15 * + 842 + 759 346 - 276 166 * - 772.80 * 595 - +,779 233.63 + 179 + 416 15 * + 842 + 759 346 - 276 166 * - 772.80 * 595 - +,Hard,-35079759.77,-35079759.77,True,True,True,True,True,True
( ( 555 * 978 ) + ( 272 ^ ( ( 224.99 / 233.33 ) / 283 ) - 927 ) / 34.71 * ( ( 21.20 / 450 ) + 69 ) / 242.39 - 84.45 ),( ( 555 * 978 ) + ( 272 ^ ( ( 224.99 / 233.33 ) / 283 ) - 927 ) / 34.71 * ( ( 21.20 / 450 ) + 69 ) / 242.39 - 84.45 ),+ * 555 978 - / - ^ 272 / / 224.99 233.33 283 927 * 34.71 / + / 21.20 450 69 242.39 84.45,+ * 555 978 - / - ^ 272 / / 224.99 233.33 283 927 * 34.71 / + / 21.20 450 69 242.39 84.45,555 978 * 272 224.99 233.33 / 283 / ^ 927 - 34.71 / 21.20 450 / 69 + * 242.39 / + 84.45 -,555 978 * 272 224.99 233.33 / 283 / ^ 927 - 34.71 / 21.20 450 / 69 + * 242.39 / + 84.45 -,Hard,542697.95,542697.95,True,True,True,True,True,True
( 362.65 * 404.10 ) / ( 131 - 366 ) + ( ( 834 * 175.54 - ( 574 * ( 87 * 620 ) ) ) * 433.52 ) / 272 - 427,( 362.65 * 404.10 ) / ( 131 - 366 ) + ( ( 834 * 175.54 - ( 574 + ( 87 * 620 ) ) ) * 433.52 ) / 272 - 427,+ / * 362.65 404.10 - 131 366 - / * - * 834 175.54 * 574 * 87 620 433.52 272 427,+ / * 362.65 404.10 - 131 366 - / * - * 834 175.54 + 574 * 87 620 433.52 272 427,362.65 404.10 * 131 366 - / 834 175.54 * 574 87 620 * * - 433.52 * 272 / + 427 -,362.65 404.10 * 131 366 - / 834 175.54 * 574 87 620 * + - 433.52 * 272 / + 427 -,Hard,-49114977.1,145400.04,False,False,False,False,False,False
( 245 + 334.99 / 90 * ( ( ( 58.92 / 331 + ( ( 185 + 316 ) - 267 ) ) / 484 ) / 724 * 898 * 949 ) * 439 ),( 245 + 334.99 / 90 * ( ( ( 58.92 / 331 + ( ( 185 + 316 ) - 267 ) ) / 484 ) / 724 * 898 * 949 ) * 439 ),+ 245 / 334.99 * 90 * / / + / 58.92 331 - + 185 316 267 484 * 724 * 898 949 439,+ 245 / 334.99 * 90 * / / + / 58.92 331 - + 185 316 267 484 * 724 * 898 949 439,245 334.99 90 / 58.92 331 / 185 316 + 267 - + 484 / 724 / 898 * 949 * * 439 * +,245 334.99 90 / 58.92 331 / 185 316 + 267 - + 484 / 724 / 898 * 949 * * 439 * +,Hard,930835.42,930835.42,True,True,True,True,True,True
( ( ( ( 235 / 869 + 867 ) - 880 - 219 ) / 479 - 197 / 76 ) / ( ( 695 + 166.60 ) / 910 + ( 471 * 837 ) ) ),( ( ( ( 235 / 869 + 867 ) - 880 - 219 ) / 479 - 197 / 76 ) / ( ( 695 + 166.60 ) / 910 + ( 471 * 837 ) ) ),/ - / - + / 235 869 867 - 880 219 479 / 197 76 + / + 695 166.60 910 * 471 837,/ - / - + / 235 869 867 - 880 219 479 / 197 76 + / + 695 166.60 910 * 471 837,235 869 / 867 + 880 - 219 - 479 / 197 76 / - 695 166.60 + 910 / 471 837 * + /,235 869 / 867 + 880 - 219 - 479 / 197 76 / - 695 166.60 + 910 / 471 837 * + /,Hard,-0.0,-0.0,True,True,True,True,True,True
232 * ( 122.18 * 832.90 - 387 ) + 511 / ( 766.22 / 295 ) + ( ( 25 / 780.27 ) / 6 ) - 672.30 - 410.80,232 * ( 122.18 * 832.90 - 387 ) + 511 / ( 766.22 / 295 ) + ( ( 25 / 780.27 ) / 6 ) - 672.30 - 410.80,+ * 232 - * 122.18 832.90 387 + / 511 / 766.22 295 - / / 25 780.27 6 - 672.30 410.80,+ * 232 - * 122.18 832.90 387 + / 511 / 766.22 295 - / / 25 780.27 6 - 672.30 410.80,232 122.18 832.90 * 387 - * 511 766.22 295 / / + 25 780.27 / 6 / + 672.30 - 410.80 -,232 122.18 832.90 * 387 - * 511 766.22 295 / / + 25 780.27 / 6 / + 672.30 - 410.80 -,Hard,23518513.15,23518513.15,True,True,True,True,True,True
( 976.68 + ( 295.28 - 605.64 ) ) * ( 944 * 816.92 / 13.33 - ( ( 767 - 393 * 542 ) - ( 774 * 694.28 * 60 ) ) ),( 976.68 + ( 295.28 - 605.64 ) ) * ( 944 * 816.92 / 13.33 - ( ( 767 - 393 * 542 ) - ( 774 * 694.28 * 60 ) ) ),* + 976.68 - 295.28 605.64 - * 944 / 816.92 13.33 - - 767 * 393 542 * 774 * 694.28 60,* + 976.68 - 295.28 605.64 - * 944 / 816.92 13.33 - - 767 * 393 542 * 774 * 694.28 60,976.68 295.28 605.64 - + 944 816.92 * 13.33 / 767 393 542 * - 774 694.28 * 60 * - - *,976.68 295.28 605.64 - + 944 816.92 * 13.33 / 767 393 542 * - 774 694.28 * 60 * - - *,Hard,21663698748.47,21663698748.47,True,True,True,True,True,True
( ( ( 146.60 / 387 - 5.56 / 504.57 ) / ( ( 817.0 + ( 404.53 + 364.23 ) ) / 816 - ( 938.84 - ( 985.33 + ( 499 + 471 ) ) ) ) ) + 220 ),( ( ( 146.60 / 387 - 5.56 / 504.57 ) / ( ( 817.0 + ( 404.53 + 364.23 ) ) / 816 - ( 938.84 - ( 985.33 + ( 499 + 471 ) ) ) ) ) + 220 ),+ / - / 146.60 387 / 5.56 504.57 - / + 817.0 + 404.53 364.23 816 - 938.84 + 985.33 + 499 471 220,+ / - / 146.60 387 / 5.56 504.57 - / + 817.0 + 404.53 364.23 816 - 938.84 + 985.33 + 499 471 220,146.60 387 / 5.56 504.57 / - 817.0 404.53 364.23 + + 816 / 938.84 985.33 499 471 + + - - / 220 +,146.60 387 / 5.56 504.57 / - 817.0 404.53 364.23 + + 816 / 938.84 985.33 499 471 + + - - / 220 +,Hard,220.0,220.0,True,True,True,True,True,True
( ( ( 100 * ( 516.64 - 474.57 ) ) - 133 ) * 605 ) - 379 - 593 - 463 - 13 / ( ( 71.40 * 725 ) + 240 ),( ( ( 100 * ( 516.64 - 474.57 ) ) / 133 ) * 605 ) - 379 - 593 - 463 - 13 / ( ( 71.40 * 725 ) + 240 ),- * - * 100 - 516.64 474.57 133 605 - 379 - 593 - 463 / 13 + * 71.40 725 240,- * / * 100 - 516.64 474.57 133 605 - 379 - 593 - 463 / 13 + * 71.40 725 240,100 516.64 474.57 - * 133 - 605 * 379 - 593 - 463 - 13 71.40 725 * 240 + / -,100 516.64 474.57 - * 133 / 605 * 379 - 593 - 463 - 13 71.40 725 * 240 + / -,Hard,2463335.0,17702.11,False,False,False,False,False,False
( ( 173.72 + 653.65 - 668 ) + ( 763 ^ 16 ) ) / ( ( ( 401.10 - 315 * ( 976.42 / 477 ) ) - 636.67 - 712 ) - ( 60 * 688 ) + 736 ),( ( 173.72 + 653.65 - 668 ) + ( 763 ^ 16 ) ) / ( ( ( 401.10 - 315 * ( 976.42 / 477 ) ) - 636.67 - 712 ) - ( 60 * 688 ) + 736 ),/ + + 173.72 - 653.65 668 ^ 763 16 - - - 401.10 * 315 / 976.42 477 - 636.67 712 + * 60 688 736,/ + + 173.72 - 653.65 668 ^ 763 16 - - - 401.10 * 315 / 976.42 477 - 636.67 712 + * 60 688 736,173.72 653.65 + 668 - 763 16 ^ + 401.10 315 976.42 477 / * - 636.67 - 712 - 60 688 * - 736 + /,173.72 653.65 + 668 - 763 16 ^ + 401.10 315 976.42 477 / * - 636.67 - 712 - 60 688 * - 736 + /,Hard,-3.1313775239904867e+41,-3.1313775239904867e+41,True,True,True,True,True,True
( 260 / 10 ) - ( ( 356 / 703 ) + 633 ) ^ ( 988 / ( 95 * 421 ) / ( 632 * 883.30 / 293 ) / 629 ),( 260 / 10 ) - ( ( 356 / 703 ) + 633 ) ^ ( 988 / ( 95 * 421 ) / ( 632 * 883.30 / 293 ) / 629 ),- / 260 10 ^ + / 356 703 633 / 988 / * 95 421 / * 632 / 883.30 293 629,- / 260 10 ^ + / 356 703 633 / 988 / * 95 421 / * 632 / 883.30 293 629,260 10 / 356 703 / 633 + 988 95 421 * / 632 883.30 * 293 / / 629 / ^ -,260 10 / 356 703 / 633 + 988 95 421 * / 632 883.30 * 293 / / 629 / ^ -,Hard,25.0,25.0,True,True,True,True,True,True
( 493 / ( ( 989.16 / ( 724 + 754.69 ) ) - 612 * ( 568 + 274 * 865 * 577.35 ) ) - ( 975.7 * 576 ) / 395 - 41 ),( 493 / ( ( 989.16 / ( 724 + 754.69 ) ) - 612 * ( 568 + 274 * 865 * 577.35 ) ) - ( 975.7 * 576 ) / 395 - 41 ),- / 493 - / 989.16 + 724 754.69 * 612 + 568 * 274 * 865 577.35 - / * 975.7 576 395 41,- / 493 - / 989.16 + 724 754.69 * 612 + 568 * 274 * 865 577.35 - / * 975.7 576 395 41,493 989.16 724 754.69 + / 612 568 274 865 * 577.35 * + * - / 975.7 576 * 395 / - 41 -,493 989.16 724 754.69 + / 612 568 274 865 * 577.35 * + * - / 975.7 576 * 395 / - 41 -,Hard,-1463.79,-1463.79,True,True,True,True,True,True
( 694 / ( ( ( 491.19 / 328.35 ) - 662 - 833 / ( 814 - 573 - 437.50 ) + 173 + 854.71 * 912 ) - 636.25 ) ),( 694 / ( ( ( 491.19 / 328.35 ) - 662 - 833 / ( 814 - 573 - 437.50 ) + 173 + 854.71 * 912 ) - 636.25 ) ),/ 694 - - / 491.19 328.35 - 662 + / 833 - 814 - 573 437.50 + 173 * 854.71 912 636.25,/ 694 - - / 491.19 328.35 - 662 + / 833 - 814 - 573 437.50 + 173 * 854.71 912 636.25,694 491.19 328.35 / 662 - 833 814 573 - 437.50 - / - 173 + 854.71 912 * + 636.25 - /,694 491.19 328.35 / 662 - 833 814 573 - 437.50 - / - 173 + 854.71 912 * + 636.25 - /,Hard,0.0,0.0,True,True,True,True,True,True
( 103 * 279 - 128 - ( ( 332.13 + 852 + ( 766.72 + 424 ) ) * ( ( 750 + 139.99 ) * 344.15 + 935.39 ) ) - 146 * ( 271.80 + 642.76 ) - 14 ),( 103 * 279 - 128 - ( ( 332.13 + 852 + ( 766.72 + 424 ) ) * ( ( 750 + 139.99 ) * 344.15 + 935.39 ) ) - 146 * ( 271.80 + 642.76 ) - 14 ),- * 103 279 - 128 - * + 332.13 + 852 + 766.72 424 + * + 750 139.99 344.15 935.39 - * 146 + 271.80 642.76 14,- * 103 279 - 128 - * + 332.13 + 852 + 766.72 424 + * + 750 139.99 344.15 935.39 - * 146 + 271.80 642.76 14,103 279 * 128 - 332.13 852 + 766.72 424 + + 750 139.99 + 344.15 * 935.39 + * - 146 271.80 642.76 + * - 14 -,103 279 * 128 - 332.13 852 + 766.72 424 + + 750 139.99 + 344.15 * 935.39 + * - 146 271.80 642.76 + * - 14 -,Hard,-729719287.13,-729719287.13,True,True,True,True,True,True
( ( 114 + 233 ) - 58.9 - ( ( 165 * ( 321.3 + 150 + 459.94 + 886.89 - 421.34 ) + 545 ) * 182 - 176 / 561 + 280 + 185.16 ) ),( ( 114 + 233 ) - 58.9 - ( ( 165 * ( 321.3 + 150 + 459.94 + 886.89 - 421.34 ) + 545 ) * 182 - 176 / 561 + 280 + 185.16 ) ),- + 114 233 - 58.9 - * + * 165 + 321.3 + 150 + 459.94 - 886.89 421.34 545 182 + / 176 561 + 280 185.16,- + 114 233 - 58.9 - * + * 165 + 321.3 + 150 + 459.94 - 886.89 421.34 545 182 + / 176 561 + 280 185.16,114 233 + 58.9 - 165 321.3 150 + 459.94 + 886.89 + 421.34 - * 545 + 182 * 176 561 / - 280 + 185.16 + -,114 233 + 58.9 - 165 321.3 150 + 459.94 + 886.89 + 421.34 - * 545 + 182 * 176 561 / - 280 + 185.16 + -,Hard,-42044970.45,-42044970.45,True,True,True,True,True,True
( ( 305 - 830 + ( 40 / 104.20 ) ) / ( 725 * 66 + ( 414 * ( ( 642.54 + 799 ) - 893.2 / 678 ) ) ) + 184 / 780 ),( ( 305 - 830 + ( 40 / 104.20 ) ) / ( 725 * 66 + ( 414 * ( ( 642.54 + 799 ) - 893.2 / 678 ) ) ) + 184 / 780 ),+ / - 305 + 830 / 40 104.20 + * 725 66 * 414 - + 642.54 799 / 893.2 678 / 184 780,+ / - 305 + 830 / 40 104.20 + * 725 66 * 414 - + 642.54 799 / 893.2 678 / 184 780,305 830 - 40 104.20 / + 725 66 * 414 642.54 799 + 893.2 678 / - * + / 184 780 / +,305 830 - 40 104.20 / + 725 66 * 414 642.54 799 + 893.2 678 / - * + / 184 780 / +,Hard,0.24,0.24,True,True,True,True,True,True
( ( ( ( 468.97 / 439.8 ) / 305 ) / ( 739 - 276 ) ) * ( 641.98 * ( 489 * ( 167 ^ ( 887.86 / 803 - 604 ) ) ^ 566 / 655 ) ) + ( 60 / 533 * 904.20 ) ),( ( ( ( 468.97 / 439.8 ) / 305 ) / ( 739 - 276 ) ) * ( 641.98 * ( 489 * ( 167 ^ ( 887.86 / 803 - 604 ) ) ^ 566 / 655 ) ) + ( 60 / 533 * 904.20 ) ),+ * / / / 468.97 439.8 305 - 739 276 * 641.98 * 489 / ^ ^ 167 - / 887.86 803 604 566 655 / 60 * 533 904.20,+ * / / / 468.97 439.8 305 - 739 276 * 641.98 * 489 / ^ ^ 167 - / 887.86 803 604 566 655 / 60 * 533 904.20,468.97 439.8 / 305 / 739 276 - / 641.98 489 167 887.86 803 / 604 - ^ 566 ^ * 655 / * * 60 533 / 904.20 * +,468.97 439.8 / 305 / 739 276 - / 641.98 489 167 887.86 803 / 604 - ^ 566 ^ * 655 / * * 60 533 / 904.20 * +,Hard,101.79,101.79,True,True,True,True,True,True
166 * 443.79 - 210 + 80 + 928.58 - 246.63 / 533.53 - ( ( 914.31 - 913.98 ) * 402 ) + 821.32 * 649,166 * 443.79 - 210 + 80 + 928.58 - 246.63 / 533.53 - ( ( 914.31 - 913.98 ) * 402 ) + 821.32 * 649,- * 166 443.79 + 210 + 80 - 928.58 - / 246.63 533.53 + * - 914.31 913.98 402 * 821.32 649,- * 166 443.79 + 210 + 80 - 928.58 - / 246.63 533.53 + * - 914.31 913.98 402 * 821.32 649,166 443.79 * 210 - 80 + 928.58 + 246.63 533.53 / - 914.31 913.98 - 402 * - 821.32 649 * +,166 443.79 * 210 - 80 + 928.58 + 246.63 533.53 / - 914.31 913.98 - 402 * - 821.32 649 * +,Hard,607371.28,607371.28,True,True,True,True,True,True
( ( 461.1 + 607 ) + ( 240.83 * 283 ) ) * 502.77 - 289 - ( ( 781.81 / 37.25 / 792 ) + ( 685 / 547 * 227 / 374.24 ) ) * 713 - 654.24,( ( 461.1 + 607 ) + ( 240.83 * 283 ) ) * 502.77 - 289 - ( ( 781.81 / 37.25 / 792 ) + ( 685 / 547 * 227 / 374.24 ) ) * 713 - 654.24,- * + + 461.1 607 * 240.83 283 502.77 - 289 - * + / 781.81 / 37.25 792 / 685 * 547 / 227 374.24 713 654.24,- * + + 461.1 607 * 240.83 283 502.77 - 289 - * + / 781.81 / 37.25 792 / 685 * 547 / 227 374.24 713 654.24,461.1 607 + 240.83 283 * + 502.77 * 289 - 781.81 37.25 / 792 / 685 547 / 227 * 374.24 / + 713 * - 654.24 -,461.1 607 + 240.83 283 * + 502.77 * 289 - 781.81 37.25 / 792 / 685 547 / 227 * 374.24 / + 713 * - 654.24 -,Hard,34801738.96,34801738.96,True,True,True,True,True,True
( ( ( 541.64 + 974 ) / ( 735 - 427.11 ) ) ^ ( 102 + 302 / 284 / 872 ) - 810 ^ ( 725 / 185 / 946.42 - 549 ) ),( ( ( 541.64 + 974 ) / ( 735 - 427.11 ) ) ^ ( 102 + 302 / 284 / 872 ) - 810 ^ ( 725 / 185 / 946.42 - 549 ) ),- ^ / + 541.64 974 - 735 427.11 + 102 / 302 / 284 872 ^ 810 - / 725 / 185 946.42 549,- ^ / + 541.64 974 - 735 427.11 + 102 / 302 / 284 872 ^ 810 - / 725 / 185 946.42 549,541.64 974 + 735 427.11 - / 102 302 284 / 872 / + ^ 810 725 185 / 946.42 / 549 - ^ -,541.64 974 + 735 427.11 - / 102 302 284 / 872 / + ^ 810 725 185 / 946.42 / 549 - ^ -,Hard,4.0298840462217136e+70,4.0298840462217136e+70,True,True,True,True,True,True
( 883 + ( ( 362 * 235 + ( 447.85 - 25 ) - ( 854 * ( 86 / 515.40 ) - 124 ) * 666 * 360 - 773 / 120 / 231.67 ) / ( 898 / 636 ) ) ),( 883 + ( ( 362 * 235 + ( 447.85 - 25 ) - ( 854 * ( 86 / 515.40 ) - 124 ) * 666 * 360 - 773 / 120 / 231.67 ) / ( 898 / 636 ) ) ),+ 883 / + * 362 235 - - 447.85 25 - * - * 854 / 86 515.40 124 * 666 360 / 773 / 120 231.67 / 898 636,+ 883 / + * 362 235 - - 447.85 25 - * - * 854 / 86 515.40 124 * 666 360 / 773 / 120 231.67 / 898 636,883 362 235 * 447.85 25 - + 854 86 515.40 / * 124 - 666 * 360 * - 773 120 / 231.67 / - 898 636 / / +,883 362 235 * 447.85 25 - + 854 86 515.40 / * 124 - 666 * 360 * - 773 120 / 231.67 / - 898 636 / / +,Hard,-3079846.17,-3079846.17,True,True,True,True,True,True
( ( 235 / 743 ) / 935 - ( 415 + 117 ) + 15 - ( ( 132 - 564 ) + 196 ) * 512.8 + 546.71 ) - 186 + ( 856.21 - 266.34 ),( ( 235 / 743 ) / 935 - ( 415 + 117 ) + 15 - ( ( 132 - 564 ) + 196 ) * 512.8 + 546.71 ) - 186 + ( 856.21 - 266.34 ),- - / / 235 743 935 + + 415 117 - 15 + * + - 132 564 196 512.8 546.71 + 186 - 856.21 266.34,- - / / 235 743 935 + + 415 117 - 15 + * + - 132 564 196 512.8 546.71 + 186 - 856.21 266.34,235 743 / 935 / 415 117 + - 15 + 132 564 - 196 + 512.8 * - 546.71 + 186 - 856.21 266.34 - +,235 743 / 935 / 415 117 + - 15 + 132 564 - 196 + 512.8 * - 546.71 + 186 - 856.21 266.34 - +,Hard,121454.38,121454.38,True,True,True,True,True,True
( ( 914 * 255.17 - 289 / 560 - ( 202 ^ ( 663.91 + 146 ) ^ ( 508 / ( ( ( 792 + 914 ) * 873 ) * ( 385 * 931 ) ) ) ) ) * 449.62 - 830 - 113 ),( ( 914 * 255.17 - 289 - 560 - ( 202 ^ ( 663.91 + 146 ) ^ ( 508 / ( ( ( 792 + 914 ) * 873 ) * ( 385 * 931 ) ) ) ) ) * 449.62 / 830 - 113 ),- * - * 914 255.17 - / 289 560 ^ ^ 202 + 663.91 146 / 508 * * + 792 914 873 * 385 931 449.62 - 830 113,- * - * 914 255.17 - 289 - 560 ^ ^ 202 + 663.91 146 / 508 * * + 792 914 873 * 385 931 / 449.62 830 113,914 255.17 * 289 560 / - 202 663.91 146 + 508 792 914 + 873 * 385 931 * * / ^ ^ - 449.62 * 830 - 113 -,914 255.17 * 289 - 560 - 202 663.91 146 + 508 792 914 + 873 * 385 931 * * / ^ ^ - 449.62 * 830 / 113 -,Hard,104770797.08,125658.38,False,False,False,False,False,False
( ( ( ( 185.53 - 414.51 ) - 706 ) - ( 518 / 747 * 744.21 ) / 194 ) * ( ( 151 * 886 + 673 - 433.59 ) * 550 + 319 / 331 ) ),( ( ( ( 185.53 - 414.51 ) - 706 ) - ( 518 / 747 * 744.21 ) / 194 ) * ( ( 151 * 886 + 673 - 433.59 ) * 550 + 319 / 331 ) ),* - - - 185.53 414.51 706 / / 518 * 747 744.21 194 + * + * 151 886 - 673 433.59 550 / 319 331,* - - - 185.53 414.51 706 / / 518 * 747 744.21 194 + * + * 151 886 - 673 433.59 550 / 319 331,185.53 414.51 - 706 - 518 747 / 744.21 * 194 / - 151 886 * 673 + 433.59 - 550 * 319 331 / + *,185.53 414.51 - 706 - 518 747 / 744.21 * 194 / - 151 886 * 673 + 433.59 - 550 * 319 331 / + *,Hard,-69117182505.14,-69117182505.14,True,True,True,True,True,True
( ( 752 - 426.45 + ( 843 / 984 ) ) / ( 276 + 256 ) + ( ( 811 * ( 327 / 511 ) + 84 ) - 147 ) * ( 202 * ( 500 + 568 ) / ( 781 + 535 ) ) ),( ( 752 - 426.45 + ( 843 / 984 ) ) / ( 276 + 256 ) + ( ( 811 * ( 327 / 511 ) + 84 ) - 147 ) * ( 202 * ( 500 + 568 ) / ( 781 + 535 ) ) ),+ / - 752 + 426.45 / 843 984 + 276 256 * - + * 811 / 327 511 84 147 * 202 / + 500 568 + 781 535,+ / - 752 + 426.45 / 843 984 + 276 256 * - + * 811 / 327 511 84 147 * 202 / + 500 568 + 781 535,752 426.45 - 843 984 / + 276 256 + / 811 327 511 / * 84 + 147 - 202 500 568 + * 781 535 + / * +,752 426.45 - 843 984 / + 276 256 + / 811 327 511 / * 84 + 147 - 202 500 568 + * 781 535 + / * +,Hard,74750.27,74750.27,True,True,True,True,True,True
( ( 803 + 93 / ( 830 / 636 - 311 ) ) * ( ( 131.15 / 529.35 ) / 115.64 ) * 204 * 560 ) + ( 809 * 370 ),( ( 803 + 93 / ( 830 / 636 - 311 ) ) * ( ( 131.15 / 529.35 ) - 115.64 ) * 204 * 560 ) + ( 809 * 370 ),+ * + 803 / 93 - / 830 636 311 * / / 131.15 529.35 115.64 * 204 560 * 809 370,+ * + 803 / 93 - / 830 636 311 * - / 131.15 529.35 115.64 * 204 560 * 809 370,803 93 830 636 / 311 - / + 131.15 529.35 / 115.64 / * 204 * 560 * 809 370 * +,803 93 830 636 / 311 - / + 131.15 529.35 / 115.64 - * 204 * 560 * 809 370 * +,Hard,495796.54,-10581217182.75,False,False,False,False,False,False
( ( ( 452 - 838 * ( 685 - 188.96 - ( 607 - ( 604 + 159.73 ) ) ) ) - ( 106 - 959.63 ^ ( 232 / 301 ) + 476 * 18 ) ) / 32 / 150 ),( ( ( 452 - 838 * ( 685 - 188.96 - ( 607 - ( 604 + 159.73 ) ) ) ) - ( 106 - 959.63 ^ ( 232 / 301 ) + 476 * 18 ) ) / 32 / 150 ),/ - - 452 * 838 - 685 - 188.96 - 607 + 604 159.73 - 106 + ^ 959.63 / 232 301 * 476 18 / 32 150,/ - - 452 * 838 - 685 - 188.96 - 607 + 604 159.73 - 106 + ^ 959.63 / 232 301 * 476 18 / 32 150,452 838 685 188.96 - 607 604 159.73 + - - * - 106 959.63 232 301 / ^ - 476 18 * + - 32 / 150 /,452 838 685 188.96 - 607 604 159.73 + - - * - 106 959.63 232 301 / ^ - 476 18 * + - 32 / 150 /,Hard,-115.63,-115.63,True,True,True,True,True,True
( 431 + 718 ) ^ ( ( 866.75 - 301 ) * ( ( 746 / 581 ) * ( ( ( 478 / 788 - 446 / 894 ) ^ 532.74 ) - 416 ) ) ) + 94.36,( 431 + 718 ) ^ ( ( 866.75 - 301 ) * ( ( 746 / 581 ) * ( ( ( 478 / 788 - 446 / 894 ) ^ 532.74 ) - 416 ) ) ) + 94.36,+ ^ + 431 718 * - 866.75 301 * / 746 581 - ^ - / 478 788 / 446 894 532.74 416 94.36,+ ^ + 431 718 * - 866.75 301 * / 746 581 - ^ - / 478 788 / 446 894 532.74 416 94.36,431 718 + 866.75 301 - 746 581 / 478 788 / 446 894 / - 532.74 ^ 416 - * * ^ 94.36 +,431 718 + 866.75 301 - 746 581 / 478 788 / 446 894 / - 532.74 ^ 416 - * * ^ 94.36 +,Hard,94.36,94.36,True,True,True,True,True,True
( ( 958 - 425 ) + ( ( 319 / 126.42 ) ^ 706.85 * 168 / 725 ) ) * 254 ^ ( 155 / 49 - 621.78 + 168 - 274 ) - ( 4 ^ 90 ),( ( 958 - 425 ) + ( ( 319 / 126.42 ) ^ 706.85 * 168 / 725 ) ) * 254 ^ ( 155 / 49 - 621.78 + 168 - 274 ) - ( 4 ^ 90 ),- * + - 958 425 * ^ / 319 126.42 706.85 / 168 725 ^ 254 - / 155 49 + 621.78 - 168 274 ^ 4 90,- * + - 958 425 * ^ / 319 126.42 706.85 / 168 725 ^ 254 - / 155 49 + 621.78 - 168 274 ^ 4 90,958 425 - 319 126.42 / 706.85 ^ 168 * 725 / + 254 155 49 / 621.78 - 168 + 274 - ^ * 4 90 ^ -,958 425 - 319 126.42 / 706.85 ^ 168 * 725 / + 254 155 49 / 621.78 - 168 + 274 - ^ * 4 90 ^ -,Hard,-1.532495540865889e+54,-1.532495540865889e+54,True,True,True,True,True,True
