SubTask,Balance,Difficulty,ExampleType,InputMode,ModelFamily,ModelName,Accuracy
traversal_order_verification,unbalanced,medium,FewShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
traversal_order_verification,balanced,medium,OneShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,3.7
traversal_order_verification,balanced,easy,ZeroShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,16.67
traversal_order_verification,unbalanced,hard,ZeroShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,11.11
traversal_order_verification,unbalanced,hard,FewShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
traversal_order_verification,unbalanced,medium,OneShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
traversal_order_verification,unbalanced,easy,FewShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,12.5
traversal_order_verification,balanced,medium,ZeroShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
traversal_order_verification,unbalanced,hard,ZeroShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
traversal_order_verification,unbalanced,easy,OneShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,8.33
traversal_order_verification,balanced,medium,ZeroShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,3.7
traversal_order_verification,unbalanced,easy,OneShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,16.67
traversal_order_verification,unbalanced,hard,OneShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
traversal_order_verification,unbalanced,medium,ZeroShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,3.7
traversal_order_verification,balanced,easy,OneShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,12.5
traversal_order_verification,unbalanced,medium,OneShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,7.41
traversal_order_verification,balanced,hard,ZeroShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,16.67
traversal_order_verification,balanced,easy,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,8.33
traversal_order_verification,balanced,hard,ZeroShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,5.56
traversal_order_verification,balanced,hard,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,5.56
traversal_order_verification,balanced,medium,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
traversal_order_verification,balanced,easy,FewShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,8.33
traversal_order_verification,balanced,medium,FewShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,14.81
traversal_order_verification,unbalanced,easy,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
traversal_order_verification,balanced,easy,OneShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,25
traversal_order_verification,unbalanced,medium,ZeroShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
traversal_order_verification,unbalanced,hard,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
traversal_order_verification,balanced,hard,OneShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
traversal_order_verification,unbalanced,easy,ZeroShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,16.67
traversal_order_verification,unbalanced,easy,ZeroShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,8.33
traversal_order_verification,unbalanced,medium,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,70.37
traversal_order_verification,balanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,55.56
traversal_order_verification,unbalanced,hard,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,55.56
traversal_order_verification,unbalanced,easy,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,83.33
traversal_order_verification,unbalanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,70.37
traversal_order_verification,balanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,62.96
traversal_order_verification,unbalanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,55.56
traversal_order_verification,balanced,hard,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,61.11
traversal_order_verification,balanced,easy,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,70.83
traversal_order_verification,balanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,75
traversal_order_verification,balanced,medium,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,59.26
traversal_order_verification,unbalanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,91.67
traversal_order_verification,unbalanced,hard,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,22.22
traversal_order_verification,balanced,medium,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,48.15
traversal_order_verification,balanced,hard,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,38.89
traversal_order_verification,unbalanced,easy,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,37.5
traversal_order_verification,balanced,easy,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,20.83
traversal_order_verification,balanced,hard,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,33.33
traversal_order_verification,balanced,easy,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,37.5
traversal_order_verification,unbalanced,easy,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,16.67
traversal_order_verification,balanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,40.74
traversal_order_verification,unbalanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,40.74
traversal_order_verification,unbalanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,58.33
traversal_order_verification,unbalanced,medium,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,37.04
traversal_order_verification,unbalanced,hard,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,22.22
traversal_order_verification,balanced,easy,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,50
traversal_order_verification,balanced,medium,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,48.15
traversal_order_verification,unbalanced,hard,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,55.56
traversal_order_verification,balanced,medium,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,33.33
traversal_order_verification,balanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,44.44
traversal_order_verification,balanced,hard,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,44.44
traversal_order_verification,unbalanced,medium,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,33.33
traversal_order_verification,unbalanced,medium,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,40.74
traversal_order_verification,unbalanced,medium,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,40.74
traversal_order_verification,unbalanced,hard,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,38.89
traversal_order_verification,balanced,easy,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,20.83
traversal_order_verification,balanced,easy,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,37.5
traversal_order_verification,unbalanced,easy,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,25
traversal_order_verification,balanced,medium,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,33.33
traversal_order_verification,unbalanced,hard,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,38.89
traversal_order_verification,balanced,medium,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,29.63
traversal_order_verification,unbalanced,easy,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,50
traversal_order_verification,balanced,hard,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,27.78
traversal_order_verification,unbalanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,55.56
traversal_order_verification,balanced,hard,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,38.89
traversal_order_verification,balanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,45.83
traversal_order_verification,unbalanced,medium,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,44.44
traversal_order_verification,unbalanced,easy,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,33.33
traversal_order_verification,unbalanced,medium,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,40.74
traversal_order_verification,unbalanced,easy,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,29.17
traversal_order_verification,unbalanced,hard,ZeroShot,edge,internlm,internlm2_5-7b-chat,55.56
traversal_order_verification,balanced,easy,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,29.17
traversal_order_verification,balanced,hard,ZeroShot,edge,internlm,internlm2_5-7b-chat,38.89
traversal_order_verification,unbalanced,easy,ZeroShot,edge,internlm,internlm2_5-7b-chat,45.83
traversal_order_verification,unbalanced,hard,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,33.33
traversal_order_verification,balanced,hard,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,27.78
traversal_order_verification,balanced,medium,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,48.15
traversal_order_verification,balanced,easy,ZeroShot,edge,internlm,internlm2_5-7b-chat,54.17
traversal_order_verification,unbalanced,medium,ZeroShot,edge,internlm,internlm2_5-7b-chat,62.96
traversal_order_verification,balanced,medium,ZeroShot,edge,internlm,internlm2_5-7b-chat,59.26
traversal_order_verification,unbalanced,medium,OneShot,hierarchy,openai,gpt-3.5-turbo,51.85
traversal_order_verification,balanced,medium,OneShot,edge,openai,gpt-3.5-turbo,51.85
traversal_order_verification,balanced,hard,ZeroShot,hierarchy,openai,gpt-3.5-turbo,44.44
traversal_order_verification,balanced,easy,FewShot,edge,openai,gpt-3.5-turbo,33.33
traversal_order_verification,balanced,hard,FewShot,edge,openai,gpt-3.5-turbo,55.56
traversal_order_verification,balanced,easy,OneShot,edge,openai,gpt-3.5-turbo,33.33
traversal_order_verification,unbalanced,medium,OneShot,edge,openai,gpt-3.5-turbo,48.15
traversal_order_verification,balanced,medium,ZeroShot,edge,openai,gpt-3.5-turbo,44.44
traversal_order_verification,unbalanced,hard,OneShot,hierarchy,openai,gpt-3.5-turbo,33.33
traversal_order_verification,unbalanced,medium,FewShot,hierarchy,openai,gpt-3.5-turbo,18.52
traversal_order_verification,unbalanced,medium,ZeroShot,hierarchy,openai,gpt-3.5-turbo,40.74
traversal_order_verification,balanced,easy,ZeroShot,hierarchy,openai,gpt-3.5-turbo,33.33
traversal_order_verification,balanced,hard,FewShot,hierarchy,openai,gpt-3.5-turbo,38.89
traversal_order_verification,unbalanced,easy,ZeroShot,edge,openai,gpt-3.5-turbo,20.83
traversal_order_verification,unbalanced,hard,ZeroShot,hierarchy,openai,gpt-3.5-turbo,38.89
traversal_order_verification,balanced,medium,FewShot,edge,openai,gpt-3.5-turbo,44.44
traversal_order_verification,balanced,easy,OneShot,hierarchy,openai,gpt-3.5-turbo,45.83
traversal_order_verification,unbalanced,hard,OneShot,edge,openai,gpt-3.5-turbo,44.44
traversal_order_verification,balanced,easy,FewShot,hierarchy,openai,gpt-3.5-turbo,41.67
traversal_order_verification,unbalanced,hard,ZeroShot,edge,openai,gpt-3.5-turbo,38.89
traversal_order_verification,unbalanced,easy,ZeroShot,hierarchy,openai,gpt-3.5-turbo,29.17
traversal_order_verification,balanced,medium,ZeroShot,hierarchy,openai,gpt-3.5-turbo,33.33
traversal_order_verification,balanced,hard,ZeroShot,edge,openai,gpt-3.5-turbo,61.11
traversal_order_verification,balanced,hard,OneShot,edge,openai,gpt-3.5-turbo,55.56
traversal_order_verification,unbalanced,hard,FewShot,edge,openai,gpt-3.5-turbo,44.44
traversal_order_verification,unbalanced,hard,FewShot,hierarchy,openai,gpt-3.5-turbo,44.44
traversal_order_verification,unbalanced,medium,ZeroShot,edge,openai,gpt-3.5-turbo,40.74
traversal_order_verification,balanced,medium,FewShot,hierarchy,openai,gpt-3.5-turbo,40.74
traversal_order_verification,unbalanced,medium,FewShot,edge,openai,gpt-3.5-turbo,44.44
traversal_order_verification,unbalanced,easy,OneShot,hierarchy,openai,gpt-3.5-turbo,50
traversal_order_verification,unbalanced,easy,OneShot,edge,openai,gpt-3.5-turbo,45.83
traversal_order_verification,unbalanced,easy,FewShot,hierarchy,openai,gpt-3.5-turbo,33.33
traversal_order_verification,balanced,hard,OneShot,hierarchy,openai,gpt-3.5-turbo,33.33
traversal_order_verification,unbalanced,easy,FewShot,edge,openai,gpt-3.5-turbo,41.67
traversal_order_verification,balanced,medium,OneShot,hierarchy,openai,gpt-3.5-turbo,25.93
traversal_order_verification,balanced,easy,ZeroShot,edge,openai,gpt-3.5-turbo,33.33
traversal_order_verification,balanced,easy,ZeroShot,edge,microsoft,Phi-3.5-mini-instruct,29.17
traversal_order_verification,unbalanced,medium,ZeroShot,edge,microsoft,Phi-3.5-mini-instruct,40.74
traversal_order_verification,balanced,medium,ZeroShot,hierarchy,microsoft,Phi-3.5-mini-instruct,33.33
traversal_order_verification,balanced,medium,ZeroShot,edge,microsoft,Phi-3.5-mini-instruct,33.33
traversal_order_verification,unbalanced,medium,ZeroShot,hierarchy,microsoft,Phi-3.5-mini-instruct,37.04
traversal_order_verification,unbalanced,easy,ZeroShot,edge,microsoft,Phi-3.5-mini-instruct,29.17
traversal_order_verification,balanced,easy,ZeroShot,hierarchy,microsoft,Phi-3.5-mini-instruct,29.17
traversal_order_verification,unbalanced,easy,ZeroShot,hierarchy,microsoft,Phi-3.5-mini-instruct,33.33
traversal_order_verification,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,55.56
traversal_order_verification,unbalanced,easy,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,83.33
traversal_order_verification,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,70.37
traversal_order_verification,balanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,74.07
traversal_order_verification,unbalanced,hard,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,61.11
traversal_order_verification,balanced,hard,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,33.33
traversal_order_verification,balanced,medium,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,62.96
traversal_order_verification,unbalanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,66.67
traversal_order_verification,balanced,easy,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,66.67
traversal_order_verification,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,75
traversal_order_verification,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,38.89
traversal_order_verification,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,75
traversal_order_verification,balanced,easy,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,33.33
traversal_order_verification,balanced,hard,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,38.89
traversal_order_verification,balanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,37.04
traversal_order_verification,balanced,hard,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,55.56
traversal_order_verification,unbalanced,easy,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,62.5
traversal_order_verification,balanced,easy,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,33.33
traversal_order_verification,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,48.15
traversal_order_verification,balanced,medium,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,29.63
traversal_order_verification,balanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,51.85
traversal_order_verification,unbalanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,37.04
traversal_order_verification,unbalanced,easy,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,45.83
traversal_order_verification,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,62.5
traversal_order_verification,unbalanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,44.44
traversal_order_verification,unbalanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,48.15
traversal_order_verification,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,50
traversal_order_verification,unbalanced,hard,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,27.78
traversal_order_verification,balanced,medium,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,40.74
traversal_order_verification,unbalanced,hard,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,50
traversal_order_verification,unbalanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,50
traversal_order_verification,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,50
traversal_order_verification,balanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,41.67
traversal_order_verification,unbalanced,medium,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,33.33
traversal_order_verification,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,44.44
traversal_order_verification,balanced,easy,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,37.5
traversal_order_verification,balanced,medium,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,29.63
traversal_order_verification,balanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,51.85
traversal_order_verification,unbalanced,easy,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,45.83
traversal_order_verification,balanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,38.89
traversal_order_verification,unbalanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,50
traversal_order_verification,unbalanced,medium,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,25.93
traversal_order_verification,unbalanced,hard,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,33.33
traversal_order_verification,balanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,38.89
traversal_order_verification,unbalanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,38.89
traversal_order_verification,unbalanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,33.33
traversal_order_verification,balanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,33.33
traversal_order_verification,balanced,hard,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,44.44
traversal_order_verification,balanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,40.74
traversal_order_verification,balanced,easy,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,29.17
traversal_order_verification,unbalanced,easy,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,29.17
traversal_order_verification,unbalanced,hard,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,38.89
traversal_order_verification,balanced,medium,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,33.33
traversal_order_verification,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,38.89
traversal_order_verification,balanced,easy,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,29.17
traversal_order_verification,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,29.17
traversal_order_verification,unbalanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,37.04
traversal_order_verification,balanced,easy,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,37.5
traversal_order_verification,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,29.17
traversal_order_verification,unbalanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,29.17
traversal_order_verification,balanced,hard,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,38.89
traversal_order_verification,balanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,38.89
traversal_order_verification,unbalanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,38.89
traversal_order_verification,balanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,33.33
traversal_order_verification,unbalanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,33.33
traversal_order_verification,unbalanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,37.04
traversal_order_verification,unbalanced,medium,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,37.04
traversal_order_verification,balanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,33.33
traversal_order_verification,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,37.04
traversal_order_verification,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,38.89
traversal_order_verification,unbalanced,easy,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,29.17
traversal_order_verification,balanced,hard,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,38.89
traversal_order_verification,balanced,medium,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,33.33
traversal_order_verification,balanced,medium,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,33.33
traversal_order_verification,unbalanced,easy,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,25
traversal_order_verification,balanced,hard,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,38.89
traversal_order_verification,unbalanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,37.04
traversal_order_verification,balanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,29.17
traversal_order_verification,unbalanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,38.89
traversal_order_verification,unbalanced,medium,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,33.33
traversal_order_verification,balanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,44.44
traversal_order_verification,balanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,29.17
traversal_order_verification,unbalanced,hard,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,38.89
traversal_order_verification,unbalanced,hard,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,38.89
traversal_order_verification,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-72B-Instruct,45.83
