SubTask,ExampleType,Format,Length,ModelFamily,ModelName,Symbol,Value,Accuracy
equivalent,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,hard,61.54
equivalent,ZeroShot,format1_infix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,medium,100
equivalent,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,53.85
equivalent,ZeroShot,format1_postfix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,61.54
equivalent,ZeroShot,format1_postfix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,medium,61.54
equivalent,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,medium,46.15
equivalent,ZeroShot,format1_postfix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,hard,100
equivalent,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,medium,46.15
equivalent,ZeroShot,format1_prefix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,medium,92.31
equivalent,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,hard,38.46
equivalent,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,53.85
equivalent,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,hard,53.85
equivalent,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,medium,53.85
equivalent,ZeroShot,format1_postfix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,hard,53.85
equivalent,ZeroShot,format1_infix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,easy,53.85
equivalent,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,medium,38.46
equivalent,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,38.46
equivalent,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,53.85
equivalent,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,hard,46.15
equivalent,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,hard,23.08
equivalent,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,38.46
equivalent,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,hard,53.85
equivalent,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,easy,53.85
equivalent,ZeroShot,format1_postfix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,hard,38.46
equivalent,ZeroShot,format1_postfix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,76.92
equivalent,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,46.15
equivalent,ZeroShot,format1_prefix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,easy,53.85
equivalent,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,30.77
equivalent,ZeroShot,format1_prefix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,84.62
equivalent,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,easy,53.85
equivalent,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,hard,69.23
equivalent,ZeroShot,format1_postfix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,medium,84.62
equivalent,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,46.15
equivalent,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,easy,46.15
equivalent,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,23.08
equivalent,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,medium,46.15
equivalent,ZeroShot,format1_postfix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,76.92
equivalent,ZeroShot,format1_prefix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,hard,92.31
equivalent,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,medium,61.54
equivalent,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,easy,38.46
equivalent,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,hard,53.85
equivalent,ZeroShot,format1_postfix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,easy,84.62
equivalent,ZeroShot,format1_postfix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,medium,92.31
equivalent,ZeroShot,format1_prefix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,69.23
equivalent,ZeroShot,format1_prefix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,easy,69.23
equivalent,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,easy,69.23
equivalent,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,hard,46.15
equivalent,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,easy,76.92
equivalent,ZeroShot,format1_infix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,easy,100
equivalent,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,easy,46.15
equivalent,ZeroShot,format1_infix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,hard,23.08
equivalent,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,hard,69.23
equivalent,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,easy,53.85
equivalent,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,hard,69.23
equivalent,ZeroShot,format1_postfix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,medium,46.15
equivalent,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,46.15
equivalent,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,medium,46.15
equivalent,ZeroShot,format1_infix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,100
equivalent,ZeroShot,format1_postfix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,easy,92.31
equivalent,ZeroShot,format1_infix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,medium,100
equivalent,ZeroShot,format1_prefix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,easy,92.31
equivalent,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,61.54
equivalent,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,easy,53.85
equivalent,ZeroShot,format1_postfix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,84.62
equivalent,ZeroShot,format1_prefix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,easy,92.31
equivalent,ZeroShot,format1_postfix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,easy,30.77
equivalent,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,69.23
equivalent,ZeroShot,format1_infix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,61.54
equivalent,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,hard,61.54
equivalent,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,easy,69.23
equivalent,ZeroShot,format1_postfix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,92.31
equivalent,ZeroShot,format1_infix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,hard,100
equivalent,ZeroShot,format1_postfix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,easy,38.46
equivalent,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,easy,76.92
equivalent,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,easy,46.15
equivalent,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,hard,38.46
equivalent,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,hard,53.85
equivalent,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,medium,38.46
equivalent,ZeroShot,format1_infix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,hard,76.92
equivalent,ZeroShot,format1_infix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,61.54
equivalent,ZeroShot,format1_postfix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,medium,92.31
equivalent,ZeroShot,format1_prefix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,easy,76.92
equivalent,ZeroShot,format1_prefix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,easy,76.92
equivalent,ZeroShot,format1_postfix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,69.23
equivalent,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,61.54
equivalent,ZeroShot,format1_postfix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,medium,92.31
equivalent,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,easy,38.46
equivalent,ZeroShot,format1_postfix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,hard,76.92
equivalent,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,hard,53.85
equivalent,ZeroShot,format1_postfix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,61.54
equivalent,ZeroShot,format1_infix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,medium,100
equivalent,ZeroShot,format1_prefix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,46.15
equivalent,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,medium,30.77
equivalent,ZeroShot,format1_postfix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,medium,100
equivalent,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,easy,53.85
equivalent,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,medium,38.46
equivalent,ZeroShot,format1_infix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,hard,76.92
equivalent,ZeroShot,format1_postfix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,hard,84.62
equivalent,ZeroShot,format1_prefix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,hard,100
equivalent,ZeroShot,format1_prefix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,hard,69.23
equivalent,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,medium,61.54
equivalent,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,easy,61.54
equivalent,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,medium,69.23
equivalent,ZeroShot,format1_infix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,100
equivalent,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,easy,69.23
equivalent,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,hard,76.92
equivalent,ZeroShot,format1_infix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,medium,100
equivalent,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,easy,46.15
equivalent,ZeroShot,format1_postfix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,84.62
equivalent,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,69.23
equivalent,ZeroShot,format1_postfix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,hard,92.31
equivalent,ZeroShot,format1_prefix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,84.62
equivalent,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,61.54
equivalent,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,hard,23.08
equivalent,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,hard,53.85
equivalent,ZeroShot,format1_infix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,53.85
equivalent,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,38.46
equivalent,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,hard,76.92
equivalent,ZeroShot,format1_infix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,53.85
equivalent,ZeroShot,format1_postfix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,medium,61.54
equivalent,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,hard,30.77
equivalent,ZeroShot,format1_infix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,hard,92.31
equivalent,ZeroShot,format1_prefix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,hard,84.62
equivalent,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,easy,61.54
equivalent,ZeroShot,format1_infix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,medium,100
equivalent,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,hard,46.15
equivalent,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,easy,61.54
equivalent,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,easy,38.46
equivalent,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,69.23
equivalent,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,38.46
equivalent,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,easy,53.85
equivalent,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,76.92
equivalent,ZeroShot,format1_infix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,medium,30.77
equivalent,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,medium,46.15
equivalent,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,medium,46.15
equivalent,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,medium,69.23
equivalent,ZeroShot,format1_prefix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,76.92
equivalent,ZeroShot,format1_infix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,92.31
equivalent,ZeroShot,format1_postfix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,easy,92.31
equivalent,ZeroShot,format1_postfix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,hard,61.54
equivalent,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,61.54
equivalent,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,medium,61.54
equivalent,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,46.15
equivalent,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,medium,76.92
equivalent,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,46.15
equivalent,ZeroShot,format1_prefix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,hard,69.23
equivalent,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,53.85
equivalent,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,76.92
equivalent,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,medium,84.62
equivalent,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,easy,38.46
equivalent,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,easy,53.85
equivalent,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,easy,69.23
equivalent,ZeroShot,format1_infix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,100
equivalent,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,easy,61.54
equivalent,ZeroShot,format1_postfix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,100
equivalent,ZeroShot,format1_infix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,hard,46.15
equivalent,ZeroShot,format1_infix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,92.31
equivalent,ZeroShot,format1_postfix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,easy,92.31
equivalent,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,medium,46.15
equivalent,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,69.23
equivalent,ZeroShot,format1_prefix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,medium,76.92
equivalent,ZeroShot,format1_postfix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,medium,61.54
equivalent,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,medium,23.08
equivalent,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,92.31
equivalent,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,medium,53.85
equivalent,ZeroShot,format1_postfix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,easy,84.62
equivalent,ZeroShot,format1_infix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,easy,53.85
equivalent,ZeroShot,format1_infix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,easy,100
equivalent,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,medium,69.23
equivalent,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,69.23
equivalent,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,medium,69.23
equivalent,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,38.46
equivalent,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,easy,30.77
equivalent,ZeroShot,format1_infix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,hard,100
equivalent,ZeroShot,format1_infix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,easy,100
equivalent,ZeroShot,format1_postfix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,46.15
equivalent,ZeroShot,format1_prefix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,92.31
equivalent,ZeroShot,format1_infix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,100
equivalent,ZeroShot,format1_prefix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,medium,92.31
equivalent,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,medium,53.85
equivalent,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,hard,53.85
equivalent,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,hard,38.46
equivalent,ZeroShot,format1_postfix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,84.62
equivalent,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,38.46
equivalent,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,hard,61.54
