SubTask,ModelFamily,ModelName,Mode,Difficulty,ExampleType,Accuracy
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,small,OneShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,bullshit,medium-1,FewShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,medium-2,ZeroShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,bullshit,small,FewShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,small,FewShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,bullshit,medium-2,ZeroShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,bullshit,large-2,OneShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,large-2,ZeroShot,12.5
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,large-2,FewShot,12.5
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,bullshit,large-1,ZeroShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,medium-1,OneShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,medium-1,FewShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,bullshit,large-2,FewShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,large-2,OneShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,large-1,FewShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,medium-2,FewShot,33.33
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,bullshit,medium-1,OneShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,large-1,ZeroShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,medium-1,ZeroShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,bullshit,medium-1,ZeroShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,medium-2,OneShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,,large-1,OneShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,bullshit,small,OneShot,0
path_down_to_up,meta-llama,Llama-3.2-3B-Instruct,bullshit,medium-2,FewShot,0
path_down_to_up,internlm,internlm2_5-7b-chat,bullshit,large-1,ZeroShot,0
path_down_to_up,internlm,internlm2_5-7b-chat,bullshit,small,ZeroShot,0
path_down_to_up,internlm,internlm2_5-7b-chat,,large-1,ZeroShot,0
path_down_to_up,internlm,internlm2_5-7b-chat,bullshit,medium-2,ZeroShot,0
path_down_to_up,internlm,internlm2_5-7b-chat,,medium-1,ZeroShot,0
path_down_to_up,internlm,internlm2_5-7b-chat,bullshit,medium-1,ZeroShot,0
path_down_to_up,internlm,internlm2_5-7b-chat,bullshit,large-2,ZeroShot,0
path_down_to_up,internlm,internlm2_5-7b-chat,,large-2,ZeroShot,0
path_down_to_up,internlm,internlm2_5-7b-chat,,small,ZeroShot,0
path_down_to_up,internlm,internlm2_5-7b-chat,,medium-2,ZeroShot,0
path_down_to_up,openai,gpt-3.5-turbo,bullshit,small,ZeroShot,0
path_down_to_up,openai,gpt-3.5-turbo,,large-2,ZeroShot,12.5
path_down_to_up,openai,gpt-3.5-turbo,bullshit,large-1,ZeroShot,0
path_down_to_up,openai,gpt-3.5-turbo,,medium-2,ZeroShot,0
path_down_to_up,openai,gpt-3.5-turbo,,medium-1,ZeroShot,0
path_down_to_up,openai,gpt-3.5-turbo,bullshit,large-2,ZeroShot,0
path_down_to_up,openai,gpt-3.5-turbo,,small,ZeroShot,0
path_down_to_up,openai,gpt-3.5-turbo,bullshit,medium-2,ZeroShot,0
path_down_to_up,openai,gpt-3.5-turbo,,large-1,ZeroShot,0
path_down_to_up,openai,gpt-3.5-turbo,bullshit,medium-1,ZeroShot,0
path_down_to_up,microsoft,Phi-3.5-mini-instruct,bullshit,large-2,ZeroShot,0
path_down_to_up,microsoft,Phi-3.5-mini-instruct,,small,ZeroShot,33.33
path_down_to_up,microsoft,Phi-3.5-mini-instruct,,medium-2,ZeroShot,16.67
path_down_to_up,microsoft,Phi-3.5-mini-instruct,,large-1,ZeroShot,0
path_down_to_up,microsoft,Phi-3.5-mini-instruct,bullshit,small,ZeroShot,0
path_down_to_up,microsoft,Phi-3.5-mini-instruct,,large-2,ZeroShot,0
path_down_to_up,microsoft,Phi-3.5-mini-instruct,bullshit,medium-1,ZeroShot,0
path_down_to_up,microsoft,Phi-3.5-mini-instruct,bullshit,large-1,ZeroShot,0
path_down_to_up,microsoft,Phi-3.5-mini-instruct,bullshit,medium-2,ZeroShot,0
path_down_to_up,microsoft,Phi-3.5-mini-instruct,,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-32B-Instruct,bullshit,large-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-32B-Instruct,bullshit,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-32B-Instruct,,small,ZeroShot,100
path_down_to_up,Qwen,Qwen2.5-32B-Instruct,,medium-2,ZeroShot,100
path_down_to_up,Qwen,Qwen2.5-32B-Instruct,,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-32B-Instruct,bullshit,medium-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-32B-Instruct,bullshit,small,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-32B-Instruct,,large-2,ZeroShot,87.5
path_down_to_up,Qwen,Qwen2.5-32B-Instruct,bullshit,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-32B-Instruct,,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,medium-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,large-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,medium-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,small,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,large-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,large-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,small,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,small,OneShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,medium-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,small,FewShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,large-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,large-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,large-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,large-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,medium-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,large-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,large-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,small,OneShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,medium-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,small,FewShot,0
path_down_to_up,Qwen,Qwen2.5-3B-Instruct,,large-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,medium-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,small,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,small,OneShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,small,OneShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,medium-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,large-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,large-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,large-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,large-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,medium-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,small,FewShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,medium-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,large-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,small,FewShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,,medium-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-1.5B-Instruct,bullshit,small,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-72B-Instruct,bullshit,large-2,ZeroShot,50
path_down_to_up,Qwen,Qwen2.5-72B-Instruct,,large-2,ZeroShot,75
path_down_to_up,Qwen,Qwen2.5-72B-Instruct,,medium-2,ZeroShot,100
path_down_to_up,Qwen,Qwen2.5-72B-Instruct,bullshit,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-72B-Instruct,bullshit,medium-2,ZeroShot,50
path_down_to_up,Qwen,Qwen2.5-72B-Instruct,bullshit,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-72B-Instruct,,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-72B-Instruct,,small,ZeroShot,100
path_down_to_up,Qwen,Qwen2.5-72B-Instruct,bullshit,small,ZeroShot,33.33
path_down_to_up,Qwen,Qwen2.5-72B-Instruct,,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,large-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,medium-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,small,ZeroShot,33.33
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,large-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,medium-2,ZeroShot,16.67
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,large-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,large-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,large-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,small,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,medium-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,large-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,medium-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,large-2,ZeroShot,37.5
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,small,OneShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,large-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,small,FewShot,33.33
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,large-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,small,OneShot,33.33
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,large-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,small,FewShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-7B-Instruct,,medium-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,small,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,large-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,large-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,large-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,small,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,small,FewShot,33.33
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,medium-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,large-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,large-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,medium-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,medium-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,large-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,small,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,medium-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,small,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,medium-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-2,FewShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,small,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-2,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-2,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-1,ZeroShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-1,FewShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,small,FewShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,large-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,medium-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-1,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,small,OneShot,0
path_down_to_up,Qwen,Qwen2.5-0.5B-Instruct,,medium-1,OneShot,0
node_attribute,baichuan-inc,Baichuan-7B,bullshit,medium-2,ZeroShot,0
node_attribute,baichuan-inc,Baichuan-7B,,small,ZeroShot,0
node_attribute,baichuan-inc,Baichuan-7B,bullshit,small,ZeroShot,0
node_attribute,baichuan-inc,Baichuan-7B,bullshit,medium-1,ZeroShot,0
node_attribute,baichuan-inc,Baichuan-7B,,large-2,ZeroShot,0
node_attribute,baichuan-inc,Baichuan-7B,,medium-1,ZeroShot,50
node_attribute,baichuan-inc,Baichuan-7B,bullshit,large-1,ZeroShot,0
node_attribute,baichuan-inc,Baichuan-7B,bullshit,large-2,ZeroShot,0
node_attribute,baichuan-inc,Baichuan-7B,,medium-2,ZeroShot,33.33
node_attribute,baichuan-inc,Baichuan-7B,,large-1,ZeroShot,50
node_attribute,THUDM,glm-4-9b-chat,,medium-1,FewShot,100
node_attribute,THUDM,glm-4-9b-chat,bullshit,medium-2,ZeroShot,66.67
node_attribute,THUDM,glm-4-9b-chat,bullshit,medium-1,OneShot,100
node_attribute,THUDM,glm-4-9b-chat,bullshit,medium-2,FewShot,66.67
node_attribute,THUDM,glm-4-9b-chat,,medium-1,OneShot,100
node_attribute,THUDM,glm-4-9b-chat,bullshit,medium-1,FewShot,100
node_attribute,THUDM,glm-4-9b-chat,,large-2,OneShot,50
node_attribute,THUDM,glm-4-9b-chat,bullshit,medium-2,OneShot,66.67
node_attribute,THUDM,glm-4-9b-chat,,medium-2,OneShot,33.33
node_attribute,THUDM,glm-4-9b-chat,,large-1,FewShot,100
node_attribute,THUDM,glm-4-9b-chat,,large-2,ZeroShot,50
node_attribute,THUDM,glm-4-9b-chat,,large-1,ZeroShot,100
node_attribute,THUDM,glm-4-9b-chat,,large-2,FewShot,50
node_attribute,THUDM,glm-4-9b-chat,,large-1,OneShot,100
node_attribute,THUDM,glm-4-9b-chat,,medium-2,FewShot,33.33
node_attribute,THUDM,glm-4-9b-chat,bullshit,large-1,FewShot,100
node_attribute,THUDM,glm-4-9b-chat,bullshit,large-1,ZeroShot,100
node_attribute,THUDM,glm-4-9b-chat,,small,OneShot,100
node_attribute,THUDM,glm-4-9b-chat,bullshit,small,ZeroShot,100
node_attribute,THUDM,glm-4-9b-chat,bullshit,small,OneShot,100
node_attribute,THUDM,glm-4-9b-chat,,medium-2,ZeroShot,33.33
node_attribute,THUDM,glm-4-9b-chat,bullshit,large-2,ZeroShot,66.67
node_attribute,THUDM,glm-4-9b-chat,bullshit,large-2,OneShot,66.67
node_attribute,THUDM,glm-4-9b-chat,bullshit,large-2,FewShot,66.67
node_attribute,THUDM,glm-4-9b-chat,,small,ZeroShot,100
node_attribute,THUDM,glm-4-9b-chat,bullshit,large-1,OneShot,100
node_attribute,THUDM,glm-4-9b-chat,,small,FewShot,100
node_attribute,THUDM,glm-4-9b-chat,bullshit,medium-1,ZeroShot,100
node_attribute,THUDM,glm-4-9b-chat,bullshit,small,FewShot,100
node_attribute,THUDM,glm-4-9b-chat,,medium-1,ZeroShot,100
node_attribute,01-ai,Yi-1.5-9B-Chat,bullshit,large-1,ZeroShot,25
node_attribute,01-ai,Yi-1.5-9B-Chat,bullshit,medium-2,ZeroShot,33.33
node_attribute,01-ai,Yi-1.5-9B-Chat,,medium-1,ZeroShot,91.67
node_attribute,01-ai,Yi-1.5-9B-Chat,,large-1,ZeroShot,91.67
node_attribute,01-ai,Yi-1.5-9B-Chat,bullshit,small,ZeroShot,0
node_attribute,01-ai,Yi-1.5-9B-Chat,,small,ZeroShot,50
node_attribute,01-ai,Yi-1.5-9B-Chat,bullshit,large-2,ZeroShot,0
node_attribute,01-ai,Yi-1.5-9B-Chat,,large-2,ZeroShot,66.67
node_attribute,01-ai,Yi-1.5-9B-Chat,bullshit,medium-1,ZeroShot,8.33
node_attribute,01-ai,Yi-1.5-9B-Chat,,medium-2,ZeroShot,0
node_attribute,mistralai,Mistral-7B-Instruct-v0.3,bullshit,medium-2,ZeroShot,100
node_attribute,mistralai,Mistral-7B-Instruct-v0.3,bullshit,large-1,ZeroShot,75
node_attribute,mistralai,Mistral-7B-Instruct-v0.3,,medium-1,ZeroShot,83.33
node_attribute,mistralai,Mistral-7B-Instruct-v0.3,,small,ZeroShot,100
node_attribute,mistralai,Mistral-7B-Instruct-v0.3,,medium-2,ZeroShot,66.67
node_attribute,mistralai,Mistral-7B-Instruct-v0.3,,large-2,ZeroShot,83.33
node_attribute,mistralai,Mistral-7B-Instruct-v0.3,,large-1,ZeroShot,83.33
node_attribute,mistralai,Mistral-7B-Instruct-v0.3,bullshit,large-2,ZeroShot,66.67
node_attribute,mistralai,Mistral-7B-Instruct-v0.3,bullshit,small,ZeroShot,100
node_attribute,mistralai,Mistral-7B-Instruct-v0.3,bullshit,medium-1,ZeroShot,58.33
node_attribute,openai,gpt-4-turbo,,medium-2,ZeroShot,100
node_attribute,openai,gpt-4-turbo,bullshit,large-1,ZeroShot,100
node_attribute,openai,gpt-4-turbo,bullshit,medium-2,ZeroShot,100
node_attribute,openai,gpt-4-turbo,bullshit,medium-1,ZeroShot,100
node_attribute,openai,gpt-4-turbo,,large-1,ZeroShot,100
node_attribute,openai,gpt-4-turbo,,small,ZeroShot,100
node_attribute,openai,gpt-4-turbo,,large-2,ZeroShot,100
node_attribute,openai,gpt-4-turbo,bullshit,small,ZeroShot,100
node_attribute,openai,gpt-4-turbo,,medium-1,ZeroShot,100
node_attribute,openai,gpt-4-turbo,bullshit,large-2,ZeroShot,100
node_attribute,deepseek,deepseek-v3,,large-2,ZeroShot,100
node_attribute,deepseek,deepseek-v3,bullshit,small,ZeroShot,100
node_attribute,deepseek,deepseek-v3,,small,ZeroShot,100
node_attribute,deepseek,deepseek-v3,bullshit,medium-1,ZeroShot,100
node_attribute,deepseek,deepseek-v3,,medium-2,ZeroShot,100
node_attribute,deepseek,deepseek-v3,bullshit,large-2,ZeroShot,83.33
node_attribute,deepseek,deepseek-v3,,medium-1,ZeroShot,100
node_attribute,deepseek,deepseek-v3,bullshit,medium-2,ZeroShot,66.67
node_attribute,deepseek,deepseek-v3,,large-1,ZeroShot,100
node_attribute,deepseek,deepseek-v3,bullshit,large-1,ZeroShot,100
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,small,ZeroShot,100
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,large-1,OneShot,75
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,medium-2,OneShot,0
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-2,OneShot,0
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,medium-2,FewShot,0
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,small,ZeroShot,50
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,medium-1,ZeroShot,75
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-1,OneShot,41.67
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,small,FewShot,0
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-1,ZeroShot,41.67
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,large-2,ZeroShot,66.67
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-1,FewShot,41.67
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-2,FewShot,0
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,medium-2,ZeroShot,0
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,small,OneShot,50
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-1,FewShot,41.67
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,large-2,OneShot,16.67
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-1,ZeroShot,33.33
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-2,ZeroShot,33.33
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,large-2,FewShot,0
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,small,OneShot,0
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,medium-1,OneShot,66.67
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-2,OneShot,33.33
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,medium-1,FewShot,66.67
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,large-1,FewShot,66.67
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-1,OneShot,33.33
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-2,ZeroShot,33.33
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,small,FewShot,0
node_attribute,meta-llama,Llama-3.2-1B-Instruct,,large-1,ZeroShot,75
node_attribute,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-2,FewShot,16.67
node_attribute,meta-llama,Llama-3.1-70B-Instruct,,medium-1,ZeroShot,100
node_attribute,meta-llama,Llama-3.1-70B-Instruct,bullshit,medium-2,ZeroShot,100
node_attribute,meta-llama,Llama-3.1-70B-Instruct,bullshit,large-1,ZeroShot,100
node_attribute,meta-llama,Llama-3.1-70B-Instruct,,large-1,ZeroShot,100
node_attribute,meta-llama,Llama-3.1-70B-Instruct,,large-2,ZeroShot,83.33
node_attribute,meta-llama,Llama-3.1-70B-Instruct,bullshit,large-2,ZeroShot,83.33
node_attribute,meta-llama,Llama-3.1-70B-Instruct,,medium-2,ZeroShot,33.33
node_attribute,meta-llama,Llama-3.1-70B-Instruct,bullshit,medium-1,ZeroShot,100
node_attribute,meta-llama,Llama-3.1-70B-Instruct,bullshit,small,ZeroShot,100
node_attribute,meta-llama,Llama-3.1-70B-Instruct,,small,ZeroShot,100
node_attribute,meta-llama,Meta-Llama-3.1-8B-Instruct,,small,ZeroShot,100
